iter	MAE
1667	15.5746823
1668	15.57437131
1669	15.57436519
1670	15.57220062
1671	15.57219965
1672	15.57195485
1673	15.57195221
1674	15.5716893
1675	15.57165483
1676	15.57165458
1677	15.57143724
1678	15.56949508
1679	15.56759971
1680	15.56759744
1681	15.55947466
1682	15.55235573
1683	15.54992406
1684	15.54974197
1685	15.54936192
1686	15.54934962
1687	15.54134042
1688	15.54126492
1689	15.54105682
1690	15.54105562
1691	15.53902587
1692	15.53772776
1693	15.53658921
1694	15.53589229
1695	15.53576484
1696	15.53262201
1697	15.5289557
1698	15.52893088
1699	15.52892713
1700	15.52872217
1701	15.52666472
1702	15.5266544
1703	15.5264523
1704	15.52482806
1705	15.5203726
1706	15.52027841
1707	15.51991668
1708	15.51946543
1709	15.51845114
1710	15.51786344
1711	15.51524682
1712	15.50913803
1713	15.50656097
1714	15.50654207
1715	15.50381487
1716	15.49672437
1717	15.49115664
1718	15.48993019
1719	15.48915918
1720	15.48704483
1721	15.48495897
1722	15.48493901
1723	15.4848358
1724	15.48480093
1725	15.48247391
1726	15.48235177
1727	15.48166401
1728	15.48163188
1729	15.48161739
1730	15.48161472
1731	15.48124404
1732	15.48120348
1733	15.48118394
1734	15.47906107
1735	15.47470267
1736	15.47454188
1737	15.47444996
1738	15.47436565
1739	15.46998613
1740	15.46464001
1741	15.46039552
1742	15.45692286
1743	15.45667892
1744	15.4564209
1745	15.45138707
1746	15.44949578
1747	15.44913687
1748	15.44891124
1749	15.44891082
1750	15.44620133
1751	15.44529829
1752	15.43987237
1753	15.43895828
1754	15.43895275
1755	15.43704437
1756	15.43124613
1757	15.43104316
1758	15.42852273
1759	15.42851116
1760	15.428479
1761	15.42784612
1762	15.42783105
1763	15.42676154
1764	15.42215425
1765	15.42213118
1766	15.42125846
1767	15.41623119
1768	15.4161895
1769	15.41223732
1770	15.41222926
1771	15.41222773
1772	15.41216314
1773	15.41215767
1774	15.41188945
1775	15.41182102
1776	15.41149911
1777	15.41060442
1778	15.41032326
1779	15.41030447
1780	15.40963256
1781	15.4094556
1782	15.40939154
1783	15.40912744
1784	15.40909534
1785	15.40909219
1786	15.40751609
1787	15.40553805
1788	15.39639494
1789	15.39623334
1790	15.39575199
1791	15.39506054
1792	15.39506024
1793	15.39505888
1794	15.39502264
1795	15.39399206
1796	15.38808333
1797	15.38782755
1798	15.38439076
1799	15.38356885
1800	15.38111759
1801	15.38087717
1802	15.37990035
1803	15.37987266
1804	15.3793509
1805	15.37910599
1806	15.37575171
1807	15.37286034
1808	15.37181852
1809	15.36985409
1810	15.36154028
1811	15.35570779
1812	15.35460451
1813	15.35371809
1814	15.35366284
1815	15.35298747
1816	15.35298406
1817	15.35298202
1818	15.346483
1819	15.33993365
1820	15.33969099
1821	15.33644846
1822	15.33614618
1823	15.33607544
1824	15.33240657
1825	15.33226029
1826	15.33219261
1827	15.33218573
1828	15.33174102
1829	15.32948271
1830	15.32236741
1831	15.32016128
1832	15.32014876
1833	15.32006019
1834	15.31630419
1835	15.31623108
1836	15.31616862
1837	15.31594286
1838	15.31530723
1839	15.31528103
1840	15.30989529
1841	15.30744003
1842	15.30490332
1843	15.30008492
1844	15.29808514
1845	15.29795472
1846	15.29770059
1847	15.29551582
1848	15.29550047
1849	15.29549871
1850	15.2936004
1851	15.29271767
1852	15.291707
1853	15.28102745
1854	15.28025917
1855	15.2751155
1856	15.27393809
1857	15.27391448
1858	15.27390837
1859	15.27311063
1860	15.27301905
1861	15.27301879
1862	15.27301826
1863	15.27300944
1864	15.27293285
1865	15.27218374
1866	15.26846456
1867	15.26846322
1868	15.26792331
1869	15.26789468
1870	15.26724662
1871	15.26717239
1872	15.26712781
1873	15.26712456
1874	15.26712201
1875	15.26712063
1876	15.26296294
1877	15.26178406
1878	15.25874995
1879	15.25856591
1880	15.25639536
1881	15.25540213
1882	15.25480166
1883	15.25352635
1884	15.25352012
1885	15.2533837
1886	15.25224544
1887	15.25094484
1888	15.24969633
1889	15.24676324
1890	15.24245962
1891	15.23916547
1892	15.23895431
1893	15.23894969
1894	15.23698049
1895	15.22678798
1896	15.22673633
1897	15.22672531
1898	15.22559608
1899	15.22541329
1900	15.22259307
1901	15.2215706
1902	15.21703427
1903	15.21696263
1904	15.21190476
1905	15.21176743
1906	15.21116319
1907	15.20932429
1908	15.20922328
1909	15.20921723
1910	15.20883634
1911	15.20878695
1912	15.20754211
1913	15.20461354
1914	15.20357404
1915	15.20329695
1916	15.20328556
1917	15.19675998
1918	15.19675697
1919	15.19427939
1920	15.19422706
1921	15.19399083
1922	15.19364353
1923	15.1928553
1924	15.19208657
1925	15.19208204
1926	15.19161564
1927	15.18905828
1928	15.18449241
1929	15.18439911
1930	15.18237091
1931	15.18016737
1932	15.17835644
1933	15.1779135
1934	15.17790288
1935	15.17775999
1936	15.17771498
1937	15.16931131
1938	15.16888998
1939	15.16879769
1940	15.16822045
1941	15.16692273
1942	15.16665174
1943	15.16216784
1944	15.1617666
1945	15.15516123
1946	15.15405001
1947	15.15377213
1948	15.15196819
1949	15.15141438
1950	15.15130531
1951	15.15129896
1952	15.15129008
1953	15.15127828
1954	15.15125189
1955	15.15089276
1956	15.15082598
1957	15.14834962
1958	15.14813398
1959	15.14813388
1960	15.14738603
1961	15.14722363
1962	15.14722304
1963	15.14336845
1964	15.14322669
1965	15.14300483
1966	15.14210546
1967	15.14205974
1968	15.14064122
1969	15.13763611
1970	15.13737858
1971	15.13569599
1972	15.13455988
1973	15.13378813
1974	15.13378566
1975	15.13375611
1976	15.13366693
1977	15.13364831
1978	15.13317134
1979	15.13316653
1980	15.12999388
1981	15.129542
1982	15.12953185
1983	15.12731792
1984	15.12544385
1985	15.12543396
1986	15.125422
1987	15.12252973
1988	15.12252147
1989	15.12147424
1990	15.12068831
1991	15.11982359
1992	15.11842443
1993	15.11823612
1994	15.11821609
1995	15.11819905
1996	15.11811779
1997	15.11715603
1998	15.11684101
1999	15.11532525
2000	15.11531231
2001	15.1151053
2002	15.11234313
2003	15.11226167
2004	15.11055306
2005	15.11031049
2006	15.11030843
2007	15.1103055
2008	15.10655696
2009	15.10655307
2010	15.10655052
2011	15.10654293
2012	15.10653824
2013	15.10628367
2014	15.106182
2015	15.09873122
2016	15.09688164
2017	15.09589233
2018	15.09559469
2019	15.09557222
2020	15.09555435
2021	15.09414318
2022	15.09365941
2023	15.0934722
2024	15.0913989
2025	15.0913149
2026	15.08902945
2027	15.08900446
2028	15.08774366
2029	15.08719505
2030	15.0871878
2031	15.08691602
2032	15.08682668
2033	15.08388134
2034	15.08280557
2035	15.0827943
2036	15.07902866
2037	15.07565887
2038	15.07565484
2039	15.07359126
2040	15.07098882
2041	15.0679833
2042	15.0679668
2043	15.06505901
2044	15.06500109
2045	15.06302982
2046	15.0627241
2047	15.06272075
2048	15.062619
2049	15.06248356
2050	15.06247745
2051	15.06077672
2052	15.06023369
2053	15.05959084
2054	15.05946115
2055	15.05945851
2056	15.05813166
2057	15.05802384
2058	15.05557305
2059	15.05522275
2060	15.0547008
2061	15.05409936
2062	15.05406277
2063	15.05294031
2064	15.05293307
2065	15.04861216
2066	15.04857191
2067	15.04749559
2068	15.04481681
2069	15.0448133
2070	15.04481308
2071	15.04466358
2072	15.04371549
2073	15.04189438
2074	15.04185151
2075	15.04160039
2076	15.0413499
2077	15.03982066
2078	15.03951369
2079	15.0391694
2080	15.03214486
2081	15.03213985
2082	15.02834355
2083	15.02576571
2084	15.02387938
2085	15.01697413
2086	15.01696728
2087	15.0158814
2088	15.01555658
2089	15.01461388
2090	15.00972052
2091	15.00896848
2092	15.00881943
2093	15.00615989
2094	15.00604494
2095	15.00597448
2096	15.00467296
2097	15.00218196
2098	15.00218113
2099	14.9986061
2100	14.99732929
2101	14.99720375
2102	14.99124098
2103	14.98656595
2104	14.98649252
2105	14.98601476
2106	14.98585153
2107	14.9856095
2108	14.98371625
2109	14.98364649
2110	14.98360948
2111	14.9832617
2112	14.98322884
2113	14.98048454
2114	14.97901133
2115	14.97511465
2116	14.96920204
2117	14.96886187
2118	14.96884034
2119	14.96883784
2120	14.96883163
2121	14.96614373
2122	14.96589283
2123	14.96588713
2124	14.96408148
2125	14.96098589
2126	14.96053035
2127	14.96050522
2128	14.96050228
2129	14.96049882
2130	14.96039587
2131	14.96024851
2132	14.96021234
2133	14.96013635
2134	14.95986347
2135	14.9575911
2136	14.95573498
2137	14.95499724
2138	14.95499649
2139	14.9548188
2140	14.9547918
2141	14.95474241
2142	14.95320351
2143	14.95264239
2144	14.95106192
2145	14.95082681
2146	14.95066558
2147	14.95041403
2148	14.95041233
2149	14.9493706
2150	14.94936357
2151	14.94935668
2152	14.94934609
2153	14.94905447
2154	14.94905254
2155	14.94904655
2156	14.94902447
2157	14.94804807
2158	14.94792692
2159	14.94754567
2160	14.94752892
2161	14.94619068
2162	14.9461855
2163	14.94616668
2164	14.94616556
2165	14.94307238
2166	14.94165181
2167	14.93485011
2168	14.93465069
2169	14.93464568
2170	14.93429023
2171	14.93416515
2172	14.93414961
2173	14.93035252
2174	14.93033885
2175	14.92696743
2176	14.92640188
2177	14.92593819
2178	14.92545917
2179	14.92543266
2180	14.92498458
2181	14.92497528
2182	14.92361266
2183	14.91622512
2184	14.91564376
2185	14.90856502
2186	14.90847564
2187	14.90761344
2188	14.90760777
2189	14.90407738
2190	14.90165472
2191	14.89862632
2192	14.89859862
2193	14.89701478
2194	14.89658598
2195	14.89657338
2196	14.89446065
2197	14.8925529
2198	14.89156107
2199	14.88917387
2200	14.88876655
2201	14.88876179
2202	14.88202272
2203	14.88177582
2204	14.88173815
2205	14.88094843
2206	14.88093395
2207	14.88093035
2208	14.88084786
2209	14.87816927
2210	14.87808868
2211	14.87743802
2212	14.8754724
2213	14.87531319
2214	14.87490759
2215	14.87374245
2216	14.87171038
2217	14.86828963
2218	14.86744237
2219	14.86729035
2220	14.86708536
2221	14.86398135
2222	14.86266242
2223	14.86265232
2224	14.85918631
2225	14.85918321
2226	14.85846769
2227	14.85843836
2228	14.85809843
2229	14.85517746
2230	14.85396278
2231	14.85142291
2232	14.84953
2233	14.84931525
2234	14.84683991
2235	14.84297553
2236	14.83981355
2237	14.83889493
2238	14.83857506
2239	14.83731604
2240	14.83725122
2241	14.8372386
2242	14.83637425
2243	14.83635779
2244	14.8346145
2245	14.83150408
2246	14.83030589
2247	14.82917834
2248	14.82760703
2249	14.82523954
2250	14.82019417
2251	14.81889809
2252	14.81585498
2253	14.81490488
2254	14.81489507
2255	14.8147367
2256	14.8102912
2257	14.81023843
2258	14.80663652
2259	14.80662571
2260	14.80409872
2261	14.79618241
2262	14.79617878
2263	14.79119177
2264	14.79072238
2265	14.78931709
2266	14.78890635
2267	14.78875741
2268	14.78564378
2269	14.78251261
2270	14.7825085
2271	14.78237822
2272	14.77602186
2273	14.77511777
2274	14.77321393
2275	14.77001977
2276	14.76694822
2277	14.76692178
2278	14.76674521
2279	14.76370755
2280	14.76304398
2281	14.76277677
2282	14.76263062
2283	14.76228682
2284	14.76228116
2285	14.76223244
2286	14.76187577
2287	14.76187257
2288	14.76174508
2289	14.76052222
2290	14.754646
2291	14.75454736
2292	14.75451537
2293	14.75440925
2294	14.75239451
2295	14.75163724
2296	14.75161932
2297	14.75126815
2298	14.7510617
2299	14.74752087
2300	14.74474461
2301	14.74345646
2302	14.74344959
2303	14.74341273
2304	14.74111212
2305	14.7402517
2306	14.73999785
2307	14.73980684
2308	14.73753242
2309	14.73730238
2310	14.73640023
2311	14.73639846
2312	14.73639482
2313	14.73433892
2314	14.734327
2315	14.73410804
2316	14.72950181
2317	14.72931567
2318	14.72580367
2319	14.72445982
2320	14.71851579
2321	14.71850702
2322	14.71831526
2323	14.71538407
2324	14.71532055
2325	14.71220539
2326	14.71151958
2327	14.71143987
2328	14.71143719
2329	14.71140558
2330	14.71129557
2331	14.71082161
2332	14.70977842
2333	14.70972051
2334	14.70858225
2335	14.70646026
2336	14.70634573
2337	14.70421082
2338	14.70345297
2339	14.69652053
2340	14.69644889
2341	14.69336248
2342	14.69043504
2343	14.68894557
2344	14.6811258
2345	14.68050829
2346	14.68049332
2347	14.68046185
2348	14.67941148
2349	14.67890578
2350	14.67890567
2351	14.67672101
2352	14.6765268
2353	14.67239281
2354	14.67222746
2355	14.66946889
2356	14.65751831
2357	14.65524628
2358	14.65165309
2359	14.65163768
2360	14.64850934
2361	14.64802169
2362	14.64691004
2363	14.64136348
2364	14.64135101
2365	14.64130089
2366	14.64099438
2367	14.64010831
2368	14.63718344
2369	14.63713978
2370	14.63706567
2371	14.63422389
2372	14.63251812
2373	14.63251655
2374	14.63249711
2375	14.63175607
2376	14.6317237
2377	14.63076715
2378	14.62863886
2379	14.62565761
2380	14.62561442
2381	14.62443282
2382	14.62165363
2383	14.62162479
2384	14.62095229
2385	14.6209205
2386	14.61957021
2387	14.61628085
2388	14.61627949
2389	14.61162771
2390	14.60950421
2391	14.60950339
2392	14.60907219
2393	14.60814809
2394	14.60766482
2395	14.60425377
2396	14.60425262
2397	14.60297944
2398	14.60167366
2399	14.60166524
2400	14.60145209
2401	14.59759409
2402	14.59746733
2403	14.59736621
2404	14.59671919
2405	14.5962409
2406	14.59579676
2407	14.59534075
2408	14.58863874
2409	14.58834218
2410	14.5844527
2411	14.58425679
2412	14.58341807
2413	14.58324082
2414	14.58225364
2415	14.57887354
2416	14.57611842
2417	14.57314894
2418	14.5731421
2419	14.56998796
2420	14.56981501
2421	14.56981453
2422	14.5674976
2423	14.56717752
2424	14.56470823
2425	14.56470676
2426	14.56417106
2427	14.56410817
2428	14.56265128
2429	14.55802773
2430	14.55763648
2431	14.55742913
2432	14.55645771
2433	14.55399303
2434	14.55383927
2435	14.55171966
2436	14.55158478
2437	14.55103416
2438	14.5482549
2439	14.54819311
2440	14.54774297
2441	14.54374968
2442	14.5437417
2443	14.54366678
2444	14.54260172
2445	14.54113926
2446	14.54101901
2447	14.54079912
2448	14.53993986
2449	14.53476624
2450	14.53468873
2451	14.53387323
2452	14.53386087
2453	14.53214391
2454	14.53073372
2455	14.53036141
2456	14.52452894
2457	14.5239818
2458	14.52181316
2459	14.51859444
2460	14.51562529
2461	14.51319452
2462	14.51213875
2463	14.51208134
2464	14.50972541
2465	14.50962005
2466	14.50836992
2467	14.50808559
2468	14.50798675
2469	14.50744599
2470	14.50715181
2471	14.50611426
2472	14.50501334
2473	14.50444775
2474	14.5044224
2475	14.50392547
2476	14.50219293
2477	14.50148448
2478	14.50127329
2479	14.4995203
2480	14.49492211
2481	14.49489356
2482	14.4948837
2483	14.49483878
2484	14.49083736
2485	14.48213409
2486	14.48096887
2487	14.4807723
2488	14.48058093
2489	14.47516917
2490	14.46956486
2491	14.46884029
2492	14.46878205
2493	14.4625481
2494	14.46248608
2495	14.46244842
2496	14.46241227
2497	14.46032632
2498	14.46032287
2499	14.45878299
2500	14.4586924
2501	14.45863149
2502	14.45837741
2503	14.45824764
2504	14.45755475
2505	14.45753545
2506	14.45743128
2507	14.45615927
2508	14.45536249
2509	14.4542623
2510	14.45007325
2511	14.44980133
2512	14.44177186
2513	14.43686758
2514	14.43564878
2515	14.42952026
2516	14.42880938
2517	14.42430784
2518	14.42411344
2519	14.41779935
2520	14.41694462
2521	14.4169097
2522	14.41413497
2523	14.41218027
2524	14.41038583
2525	14.40930143
2526	14.40925306
2527	14.40911264
2528	14.40905292
2529	14.40375304
2530	14.40172598
2531	14.39975968
2532	14.39931786
2533	14.39708684
2534	14.38618453
2535	14.38515229
2536	14.38344947
2537	14.38105265
2538	14.38090554
2539	14.38020456
2540	14.37862268
2541	14.37857417
2542	14.3778511
2543	14.3770502
2544	14.37654915
2545	14.36906799
2546	14.36692922
2547	14.36686309
2548	14.36676758
2549	14.36567487
2550	14.36125593
2551	14.35762994
2552	14.35644362
2553	14.35536659
2554	14.35163185
2555	14.35147791
2556	14.35111078
2557	14.35086774
2558	14.35075836
2559	14.35075717
2560	14.34594671
2561	14.34435625
2562	14.33993226
2563	14.33827934
2564	14.33223551
2565	14.33163611
2566	14.33066626
2567	14.32763318
2568	14.32619252
2569	14.32185597
2570	14.31789167
2571	14.31772279
2572	14.31425617
2573	14.31303996
2574	14.31298797
2575	14.31195954
2576	14.31192966
2577	14.31188249
2578	14.31075591
2579	14.30970676
2580	14.30915073
2581	14.30686305
2582	14.30680617
2583	14.30186934
2584	14.29887926
2585	14.29859861
2586	14.2970516
2587	14.29548252
2588	14.28592984
2589	14.28589416
2590	14.28400162
2591	14.28045292
2592	14.28030869
2593	14.28007734
2594	14.28007482
2595	14.27845985
2596	14.27796359
2597	14.27303216
2598	14.27152231
2599	14.2665235
2600	14.26535724
2601	14.26477106
2602	14.26476334
2603	14.26379347
2604	14.26336423
2605	14.26321778
2606	14.26136563
2607	14.26134421
2608	14.26128891
2609	14.26122936
2610	14.26041474
2611	14.26041421
2612	14.25870084
2613	14.25714102
2614	14.25712823
2615	14.25708843
2616	14.25708193
2617	14.25359391
2618	14.25344963
2619	14.25343013
2620	14.25158397
2621	14.25081965
2622	14.24605263
2623	14.24594783
2624	14.24594339
2625	14.24590663
2626	14.24580378
2627	14.2452081
2628	14.24345956
2629	14.24054315
2630	14.24053789
2631	14.2404224
2632	14.22905325
2633	14.22431471
2634	14.21321831
2635	14.2118857
2636	14.21188067
2637	14.20798938
2638	14.20798128
2639	14.20785546
2640	14.20785467
2641	14.20725308
2642	14.20725256
2643	14.20319386
2644	14.20318678
2645	14.19959719
2646	14.19920726
2647	14.19654913
2648	14.19595552
2649	14.19242962
2650	14.19091694
2651	14.19070176
2652	14.19066613
2653	14.18972494
2654	14.18912347
2655	14.1878881
2656	14.18601758
2657	14.18356691
2658	14.18137381
2659	14.18082894
2660	14.17675549
2661	14.17355641
2662	14.1704368
2663	14.17042588
2664	14.17038215
2665	14.17014959
2666	14.16753623
2667	14.1646084
2668	14.1622865
2669	14.16219434
2670	14.16080663
2671	14.16074338
2672	14.15973234
2673	14.15672861
2674	14.15672264
2675	14.15653699
2676	14.15653617
2677	14.15398952
2678	14.1535496
2679	14.15350656
2680	14.15207915
2681	14.15201225
2682	14.15084373
2683	14.14944668
2684	14.14937505
2685	14.14916557
2686	14.14843419
2687	14.14785033
2688	14.14779615
2689	14.14776198
2690	14.14520948
2691	14.14497815
2692	14.14496822
2693	14.14411021
2694	14.1412213
2695	14.13925225
2696	14.13826323
2697	14.13622533
2698	14.13618459
2699	14.13306623
2700	14.13136853
2701	14.12638051
2702	14.1263281
2703	14.12624327
2704	14.1243709
2705	14.12249619
2706	14.12243112
2707	14.12238159
2708	14.12231244
2709	14.12230944
2710	14.12052752
2711	14.12051661
2712	14.1204926
2713	14.12041421
2714	14.11932487
2715	14.11736485
2716	14.11340707
2717	14.10932059
2718	14.10177275
2719	14.10172604
2720	14.10166785
2721	14.09964632
2722	14.09945511
2723	14.09930337
2724	14.09372208
2725	14.09146556
2726	14.08979498
2727	14.08960263
2728	14.08959829
2729	14.0893721
2730	14.08896702
2731	14.08892015
2732	14.08747143
2733	14.08740078
2734	14.08739168
2735	14.08625514
2736	14.08570138
2737	14.08557968
2738	14.08531715
2739	14.08508479
2740	14.08205437
2741	14.08197146
2742	14.07843696
2743	14.07703946
2744	14.07702011
2745	14.07279819
2746	14.07267695
2747	14.07075819
2748	14.07074508
2749	14.06986204
2750	14.06984336
2751	14.069649
2752	14.0683318
2753	14.06826048
2754	14.06812664
2755	14.06794203
2756	14.06793743
2757	14.06567176
2758	14.06567061
2759	14.06359843
2760	14.06230662
2761	14.0580379
2762	14.05796406
2763	14.05786538
2764	14.0574857
2765	14.05732429
2766	14.05602907
2767	14.05391907
2768	14.05264197
2769	14.04708309
2770	14.04613843
2771	14.04588868
2772	14.04424631
2773	14.04424424
2774	14.04060732
2775	14.04057205
2776	14.03999482
2777	14.03790244
2778	14.03779803
2779	14.03778609
2780	14.03640015
2781	14.0360616
2782	14.03448594
2783	14.03026437
2784	14.03023073
2785	14.02903403
2786	14.02866543
2787	14.02753918
2788	14.02602144
2789	14.0215274
2790	14.02116296
2791	14.02102727
2792	14.02101776
2793	14.02052427
2794	14.01883968
2795	14.01551518
2796	14.01411527
2797	14.00325915
2798	14.003104
2799	14.0030813
2800	14.0025815
2801	14.00147449
2802	14.00146482
2803	14.0009337
2804	14.00092936
2805	14.00060883
2806	14.00058777
2807	13.99060799
2808	13.99060393
2809	13.988899
2810	13.98871267
2811	13.98869914
2812	13.98840808
2813	13.98220902
2814	13.9782671
2815	13.97715132
2816	13.97707607
2817	13.96870467
2818	13.9684381
2819	13.96462756
2820	13.96443703
2821	13.96346962
2822	13.9634304
2823	13.96120714
2824	13.96076221
2825	13.95699139
2826	13.95698144
2827	13.95314557
2828	13.95293861
2829	13.95247246
2830	13.95236691
2831	13.95013294
2832	13.95011376
2833	13.94940709
2834	13.94693488
2835	13.94646
2836	13.94142452
2837	13.93945957
2838	13.93906696
2839	13.93905392
2840	13.93877218
2841	13.93828785
2842	13.93798041
2843	13.93705356
2844	13.93498883
2845	13.93439202
2846	13.93389042
2847	13.93310268
2848	13.93258486
2849	13.9302912
2850	13.92995671
2851	13.92883285
2852	13.92869108
2853	13.9282676
2854	13.92530366
2855	13.924652
2856	13.92434623
2857	13.92429598
2858	13.92350067
2859	13.92348476
2860	13.92277049
2861	13.92215236
2862	13.92158103
2863	13.92017319
2864	13.9197828
2865	13.91793923
2866	13.91644068
2867	13.91307669
2868	13.90999217
2869	13.90822759
2870	13.89669415
2871	13.89523741
2872	13.89521253
2873	13.8927228
2874	13.89247525
2875	13.88982007
2876	13.88964044
2877	13.88962871
2878	13.88958373
2879	13.88513058
2880	13.88509497
2881	13.88401633
2882	13.88162123
2883	13.87824795
2884	13.87766217
2885	13.87739857
2886	13.87704921
2887	13.87472032
2888	13.87374351
2889	13.87001228
2890	13.8698413
2891	13.86908159
2892	13.86624619
2893	13.86623496
2894	13.86600356
2895	13.8654064
2896	13.86162527
2897	13.86088619
2898	13.85682363
2899	13.85103766
2900	13.85044677
2901	13.84998497
2902	13.84752515
2903	13.84558471
2904	13.84415877
2905	13.83823193
2906	13.83688875
2907	13.83456963
2908	13.83044376
2909	13.82924438
2910	13.82560523
2911	13.82436262
2912	13.82293764
2913	13.8209944
2914	13.81974205
2915	13.81804321
2916	13.81760798
2917	13.81294032
2918	13.81129754
2919	13.81100531
2920	13.8100366
2921	13.80970139
2922	13.80636188
2923	13.80606858
2924	13.8057485
2925	13.80425886
2926	13.80395678
2927	13.80375287
2928	13.80226987
2929	13.7977861
2930	13.79400764
2931	13.79397891
2932	13.78794952
2933	13.78664443
2934	13.78464948
2935	13.78375911
2936	13.77911621
2937	13.77859923
2938	13.77778854
2939	13.77726441
2940	13.77341403
2941	13.77122044
2942	13.76931916
2943	13.76930603
2944	13.7679438
2945	13.76750282
2946	13.76418174
2947	13.76106785
2948	13.75883689
2949	13.758652
2950	13.75714786
2951	13.75591562
2952	13.75117447
2953	13.74601
2954	13.74228025
2955	13.74123334
2956	13.7388482
2957	13.73283237
2958	13.73278989
2959	13.73074958
2960	13.72852797
2961	13.72546527
2962	13.72332516
2963	13.72325187
2964	13.71810555
2965	13.7152821
2966	13.70964141
2967	13.70894997
2968	13.70861137
2969	13.70724679
2970	13.70719929
2971	13.70718793
2972	13.70328187
2973	13.70317678
2974	13.697658
2975	13.69733291
2976	13.69432456
2977	13.69151365
2978	13.69128275
2979	13.68973757
2980	13.68799656
2981	13.68759835
2982	13.68571661
2983	13.68174554
2984	13.6805985
2985	13.6780284
2986	13.6755713
2987	13.67554047
2988	13.67509943
2989	13.67390426
2990	13.67360111
2991	13.67356867
2992	13.66852967
2993	13.66211898
2994	13.66210999
2995	13.66189284
2996	13.65941336
2997	13.65643899
2998	13.653084
2999	13.65154716
3000	13.64334191
3001	13.64321033
3002	13.64170449
3003	13.64155047
3004	13.63930346
3005	13.63831029
3006	13.63770997
3007	13.63711624
3008	13.63683765
3009	13.63331573
3010	13.63330117
3011	13.6331637
3012	13.63292256
3013	13.63185961
3014	13.63144069
3015	13.62957885
3016	13.62956959
3017	13.62953481
3018	13.62833057
3019	13.62827077
3020	13.62805381
3021	13.62527068
3022	13.62331618
3023	13.6233053
3024	13.61821967
3025	13.6173665
3026	13.61726939
3027	13.61714806
3028	13.61705599
3029	13.61607328
3030	13.61605511
3031	13.61424347
3032	13.61060219
3033	13.61059538
3034	13.61040698
3035	13.61036677
3036	13.60998685
3037	13.60751144
3038	13.60528909
3039	13.59836103
3040	13.5958957
3041	13.59431856
3042	13.59431544
3043	13.59231184
3044	13.58983916
3045	13.58961937
3046	13.58957403
3047	13.58877985
3048	13.58464923
3049	13.5820676
3050	13.57718406
3051	13.57594937
3052	13.57592888
3053	13.56873412
3054	13.56871794
3055	13.56576509
3056	13.56567331
3057	13.56565586
3058	13.56477119
3059	13.56463972
3060	13.55925106
3061	13.55924265
3062	13.55811206
3063	13.55721104
3064	13.55719628
3065	13.55719439
3066	13.55717789
3067	13.55184114
3068	13.55183404
3069	13.54703537
3070	13.54376239
3071	13.54125555
3072	13.54097776
3073	13.53558033
3074	13.53557166
3075	13.53267913
3076	13.53251389
3077	13.52794667
3078	13.5279374
3079	13.52224495
3080	13.52211486
3081	13.52202129
3082	13.52101704
3083	13.52095183
3084	13.51311345
3085	13.51150482
3086	13.51014075
3087	13.51013875
3088	13.50948807
3089	13.50863278
3090	13.50819235
3091	13.50809563
3092	13.50808217
3093	13.50805358
3094	13.50601853
3095	13.5059491
3096	13.50557701
3097	13.50351483
3098	13.50341207
3099	13.50339956
3100	13.50212681
3101	13.50080584
3102	13.50077638
3103	13.50056702
3104	13.50038275
3105	13.49871287
3106	13.49674352
3107	13.4967415
3108	13.49630932
3109	13.49574344
3110	13.49542775
3111	13.49542638
3112	13.49445834
3113	13.49419799
3114	13.49315915
3115	13.49314431
3116	13.49223433
3117	13.49212674
3118	13.49211225
3119	13.49056592
3120	13.48450142
3121	13.47979533
3122	13.47910055
3123	13.47904509
3124	13.47837487
3125	13.47403811
3126	13.47254677
3127	13.47177446
3128	13.47166593
3129	13.47152978
3130	13.46756376
3131	13.46333417
3132	13.4631326
3133	13.46308095
3134	13.46056299
3135	13.46011927
3136	13.45904775
3137	13.45734598
3138	13.45627951
3139	13.45544749
3140	13.45284758
3141	13.4516191
3142	13.45156449
3143	13.44978404
3144	13.44946186
3145	13.44337449
3146	13.44117698
3147	13.43922451
3148	13.43890777
3149	13.43840924
3150	13.43652151
3151	13.43504542
3152	13.43479853
3153	13.43380029
3154	13.4335447
3155	13.43325662
3156	13.43292802
3157	13.4328376
3158	13.43217738
3159	13.43202895
3160	13.43199354
3161	13.43030024
3162	13.42913521
3163	13.42827968
3164	13.42827076
3165	13.42781279
3166	13.42776237
3167	13.42750211
3168	13.42609077
3169	13.41778343
3170	13.41533384
3171	13.41448349
3172	13.41433095
3173	13.40653227
3174	13.4064767
3175	13.40646796
3176	13.40304021
3177	13.39951597
3178	13.39948676
3179	13.39477972
3180	13.39381087
3181	13.39183237
3182	13.38662664
3183	13.38646183
3184	13.38639424
3185	13.38632019
3186	13.38458389
3187	13.38458081
3188	13.38453194
3189	13.3842313
3190	13.38408584
3191	13.38370694
3192	13.38181931
3193	13.38164675
3194	13.37909534
3195	13.37372683
3196	13.37370389
3197	13.3736328
3198	13.37357478
3199	13.37342028
3200	13.37244401
3201	13.37226492
3202	13.37198382
3203	13.37153241
3204	13.37152786
3205	13.37151382
3206	13.37145608
3207	13.37100568
3208	13.37082309
3209	13.3702041
3210	13.36503608
3211	13.36367372
3212	13.36254408
3213	13.36253589
3214	13.35860915
3215	13.35707687
3216	13.35706121
3217	13.35704081
3218	13.35485654
3219	13.35426904
3220	13.35426609
3221	13.35402407
3222	13.35402186
